Quantity,Profit per unit,Month,Year,Product ID,Product,Profit,,,,,Year,Month,Product,Profit
45,100,5,2005,MC,Motorcycles,4500,,,,,,,,
27,43.45,3,2003,MC,Motorcycles,1173.15,,,,,,,,
31,44.66,5,2003,MC,Motorcycles,1384.46,,,,,,,,
33,40.23,7,2003,MC,Motorcycles,1327.59,,,,,,,,
31,35.8,8,2003,MC,Motorcycles,1109.8,,,,,,,,
35,35.4,10,2003,MC,Motorcycles,1239,,,,,,,,
26,39.83,11,2003,MC,Motorcycles,1035.58,,,,,,,,
34,45.46,11,2003,MC,Motorcycles,1545.64,,,,,,,,
46,32.99,11,2003,MC,Motorcycles,1517.54,,,,,,,,
41,42.24,1,2004,MC,Motorcycles,1731.84,,,,,,,,
43,39.43,2,2004,MC,Motorcycles,1695.49,,,,,,,,
26,40.23,4,2004,MC,Motorcycles,1045.98,,,,,,,,
36,48.28,5,2004,MC,Motorcycles,1738.08,,,,,,,,
20,32.59,6,2004,MC,Motorcycles,651.8,,,,,,,,
27,36.61,8,2004,MC,Motorcycles,988.47,,,,,,,,
37,41.03,8,2004,MC,Motorcycles,1518.11,,,,,,,,
24,42.24,9,2004,MC,Motorcycles,1013.76,,,,,,,,
36,43.05,10,2004,MC,Motorcycles,1549.8,,,,,,,,
29,38.22,11,2004,MC,Motorcycles,1108.38,,,,,,,,
28,100,11,2004,MC,Motorcycles,2800,,,,,,,,
29,100,11,2004,MC,Motorcycles,2900,,,,,,,,
38,39.83,12,2004,MC,Motorcycles,1513.54,,,,,,,,
48,48.28,1,2005,MC,Motorcycles,2317.44,,,,,,,,
40,82.46,2,2005,MC,Motorcycles,3298.4,,,,,,,,
41,44.56,3,2005,MC,Motorcycles,1826.96,,,,,,,,
30,40.23,4,2005,MC,Motorcycles,1206.9,,,,,,,,
31,100,3,2003,MC,Motorcycles,3100,,,,,,,,
25,86.74,5,2003,MC,Motorcycles,2168.5,,,,,,,,
30,89.8,7,2003,MC,Motorcycles,2694,,,,,,,,
27,100,8,2003,MC,Motorcycles,2700,,,,,,,,
23,100,10,2003,MC,Motorcycles,2300,,,,,,,,
34,100,11,2003,MC,Motorcycles,3400,,,,,,,,
22,100,11,2003,MC,Motorcycles,2200,,,,,,,,
42,85.72,11,2003,MC,Motorcycles,3600.24,,,,,,,,
37,100,1,2004,MC,Motorcycles,3700,,,,,,,,
30,100,2,2004,MC,Motorcycles,3000,,,,,,,,
27,100,4,2004,MC,Motorcycles,2700,,,,,,,,
25,100,5,2004,MC,Motorcycles,2500,,,,,,,,
34,97.97,6,2004,MC,Motorcycles,3330.98,,,,,,,,
38,100,8,2004,MC,Motorcycles,3800,,,,,,,,
26,100,8,2004,MC,Motorcycles,2600,,,,,,,,
38,100,9,2004,MC,Motorcycles,3800,,,,,,,,
50,84.7,10,2004,MC,Motorcycles,4235,,,,,,,,
22,100,11,2004,MC,Motorcycles,2200,,,,,,,,
32,100,11,2004,MC,Motorcycles,3200,,,,,,,,
31,71.02,11,2004,MC,Motorcycles,2201.62,,,,,,,,
40,100,12,2004,MC,Motorcycles,4000,,,,,,,,
22,100,1,2005,MC,Motorcycles,2200,,,,,,,,
41,100,2,2005,MC,Motorcycles,4100,,,,,,,,
45,48.98,3,2005,MC,Motorcycles,2204.1,,,,,,,,
45,100,4,2005,MC,Motorcycles,4500,,,,,,,,
34,82.99,3,2003,MC,Motorcycles,2821.66,,,,,,,,
44,74.85,5,2003,MC,Motorcycles,3293.4,,,,,,,,
44,96,7,2003,MC,Motorcycles,4224,,,,,,,,
38,81.36,8,2003,MC,Motorcycles,3091.68,,,,,,,,
31,71.6,10,2003,MC,Motorcycles,2219.6,,,,,,,,
48,80.55,11,2003,MC,Motorcycles,3866.4,,,,,,,,
21,93.56,11,2003,MC,Motorcycles,1964.76,,,,,,,,
40,66.72,11,2003,MC,Motorcycles,2668.8,,,,,,,,
40,80.55,1,2004,MC,Motorcycles,3222,,,,,,,,
50,77.29,2,2004,MC,Motorcycles,3864.5,,,,,,,,
20,68.34,4,2004,MC,Motorcycles,1366.8,,,,,,,,
48,72.41,5,2004,MC,Motorcycles,3475.68,,,,,,,,
47,89.5,6,2004,MC,Motorcycles,4206.5,,,,,,,,
21,70.78,8,2004,MC,Motorcycles,1486.38,,,,,,,,
39,78.92,8,2004,MC,Motorcycles,3077.88,,,,,,,,
44,80.55,9,2004,MC,Motorcycles,3544.2,,,,,,,,
28,88.68,10,2004,MC,Motorcycles,2483.04,,,,,,,,
45,77.29,11,2004,MC,Motorcycles,3478.05,,,,,,,,
20,100,11,2004,MC,Motorcycles,2000,,,,,,,,
38,100,11,2004,MC,Motorcycles,3800,,,,,,,,
26,100,12,2004,MC,Motorcycles,2600,,,,,,,,
44,100,1,2005,MC,Motorcycles,4400,,,,,,,,
49,100,2,2005,MC,Motorcycles,4900,,,,,,,,
22,100,3,2005,MC,Motorcycles,2200,,,,,,,,
31,68.34,4,2005,MC,Motorcycles,2118.54,,,,,,,,
36,100,2,2003,PL,Planes,3600,,,,,,,,
43,100,4,2003,PL,Planes,4300,,,,,,,,
21,100,6,2003,PL,Planes,2100,,,,,,,,
32,100,8,2003,PL,Planes,3200,,,,,,,,
38,100,10,2003,PL,Planes,3800,,,,,,,,
43,100,10,2003,PL,Planes,4300,,,,,,,,
42,100,11,2003,PL,Planes,4200,,,,,,,,
32,100,11,2003,PL,Planes,3200,,,,,,,,
42,100,11,2003,PL,Planes,4200,,,,,,,,
31,100,1,2004,PL,Planes,3100,,,,,,,,
49,100,2,2004,PL,Planes,4900,,,,,,,,
45,100,5,2004,PL,Planes,4500,,,,,,,,
49,100,6,2004,PL,Planes,4900,,,,,,,,
41,100,7,2004,PL,Planes,4100,,,,,,,,
45,100,8,2004,PL,Planes,4500,,,,,,,,
36,100,9,2004,PL,Planes,3600,,,,,,,,
39,100,10,2004,PL,Planes,3900,,,,,,,,
27,100,11,2004,PL,Planes,2700,,,,,,,,
25,100,11,2004,PL,Planes,2500,,,,,,,,
41,100,11,2004,PL,Planes,4100,,,,,,,,
39,99.52,12,2004,PL,Planes,3881.28,,,,,,,,
28,57.55,1,2005,PL,Planes,1611.4,,,,,,,,
25,54.57,3,2005,PL,Planes,1364.25,,,,,,,,
33,100,3,2005,PL,Planes,3300,,,,,,,,
34,100,4,2005,PL,Planes,3400,,,,,,,,
24,100,5,2005,PL,Planes,2400,,,,,,,,
34,90.39,2,2003,PL,Planes,3073.26,,,,,,,,
29,71.81,4,2003,PL,Planes,2082.49,,,,,,,,
49,69.27,6,2003,PL,Planes,3394.23,,,,,,,,
30,85.32,8,2003,PL,Planes,2559.6,,,,,,,,
21,70.96,10,2003,PL,Planes,1490.16,,,,,,,,
50,76.88,1,2004,PL,Planes,3844,,,,,,,,
47,100,2,2004,PL,Planes,4700,,,,,,,,
24,76.03,4,2004,PL,Planes,1824.72,,,,,,,,
27,98.84,5,2004,PL,Planes,2668.68,,,,,,,,
33,86.17,6,2004,PL,Planes,2843.61,,,,,,,,
35,90.39,7,2004,PL,Planes,3163.65,,,,,,,,
31,71.81,8,2004,PL,Planes,2226.11,,,,,,,,
25,82.79,9,2004,PL,Planes,2069.75,,,,,,,,
27,82.79,10,2004,PL,Planes,2235.33,,,,,,,,
31,100,11,2004,PL,Planes,3100,,,,,,,,
45,100,11,2004,PL,Planes,4500,,,,,,,,
27,100,11,2004,PL,Planes,2700,,,,,,,,
27,100,12,2004,PL,Planes,2700,,,,,,,,
42,69.27,2,2005,PL,Planes,2909.34,,,,,,,,
21,74.77,3,2005,PL,Planes,1570.17,,,,,,,,
34,76.88,3,2005,PL,Planes,2613.92,,,,,,,,
42,76.03,4,2005,PL,Planes,3193.26,,,,,,,,
15,98.84,5,2005,PL,Planes,1482.6,,,,,,,,
28,88.63,2,2003,PL,Planes,2481.64,,,,,,,,
39,100,4,2003,PL,Planes,3900,,,,,,,,
41,94.1,6,2003,PL,Planes,3858.1,,,,,,,,
40,87.54,8,2003,PL,Planes,3501.6,,,,,,,,
49,100,10,2003,PL,Planes,4900,,,,,,,,
27,98.48,1,2004,PL,Planes,2658.96,,,,,,,,
34,100,2,2004,PL,Planes,3400,,,,,,,,
23,96.29,4,2004,PL,Planes,2214.67,,,,,,,,
31,88.63,5,2004,PL,Planes,2747.53,,,,,,,,
34,97.38,6,2004,PL,Planes,3310.92,,,,,,,,
25,95.2,7,2004,PL,Planes,2380,,,,,,,,
22,100,8,2004,PL,Planes,2200,,,,,,,,
32,100,9,2004,PL,Planes,3200,,,,,,,,
31,100,10,2004,PL,Planes,3100,,,,,,,,
25,100,11,2004,PL,Planes,2500,,,,,,,,
47,87.54,11,2004,PL,Planes,4114.38,,,,,,,,
21,50.65,11,2004,PL,Planes,1063.65,,,,,,,,
28,71.73,12,2004,PL,Planes,2008.44,,,,,,,,
46,94.1,2,2005,PL,Planes,4328.6,,,,,,,,
33,41.71,3,2005,PL,Planes,1376.43,,,,,,,,
43,100,3,2005,PL,Planes,4300,,,,,,,,
38,96.29,4,2005,PL,Planes,3659.02,,,,,,,,
47,88.63,5,2005,PL,Planes,4165.61,,,,,,,,
49,74.68,2,2003,PL,Planes,3659.32,,,,,,,,
41,59.6,4,2003,PL,Planes,2443.6,,,,,,,,
35,67.14,6,2003,PL,Planes,2349.9,,,,,,,,
27,60.97,8,2003,PL,Planes,1646.19,,,,,,,,
23,72.62,10,2003,PL,Planes,1670.26,,,,,,,,
21,69.88,10,2003,PL,Planes,1467.48,,,,,,,,
34,80.84,11,2003,PL,Planes,2748.56,,,,,,,,
22,69.2,11,2003,PL,Planes,1522.4,,,,,,,,
48,67.82,11,2003,PL,Planes,3255.36,,,,,,,,
43,82.21,1,2004,PL,Planes,3535.03,,,,,,,,
32,81.53,2,2004,PL,Planes,2608.96,,,,,,,,
20,67.82,5,2004,PL,Planes,1356.4,,,,,,,,
24,67.14,6,2004,PL,Planes,1611.36,,,,,,,,
40,65.08,7,2004,PL,Planes,2603.2,,,,,,,,
30,73.99,8,2004,PL,Planes,2219.7,,,,,,,,
21,71.25,9,2004,PL,Planes,1496.25,,,,,,,,
25,75.36,10,2004,PL,Planes,1884,,,,,,,,
34,63.71,11,2004,PL,Planes,2166.14,,,,,,,,
48,58.92,11,2004,PL,Planes,2828.16,,,,,,,,
55,100,11,2004,PL,Planes,5500,,,,,,,,
25,74.68,12,2004,PL,Planes,1867,,,,,,,,
38,70.44,1,2005,PL,Planes,2676.72,,,,,,,,
39,55.96,3,2005,PL,Planes,2182.44,,,,,,,,
28,57.55,3,2005,PL,Planes,1611.4,,,,,,,,
24,61.66,4,2005,PL,Planes,1479.84,,,,,,,,
21,67.82,5,2005,PL,Planes,1424.22,,,,,,,,
50,64.83,2,2003,PL,Planes,3241.5,,,,,,,,
28,70.29,4,2003,PL,Planes,1968.12,,,,,,,,
50,81.89,6,2003,PL,Planes,4094.5,,,,,,,,
28,66.19,8,2003,PL,Planes,1853.32,,,,,,,,
44,77.11,10,2003,PL,Planes,3392.84,,,,,,,,
27,73.02,10,2003,PL,Planes,1971.54,,,,,,,,
30,72.33,11,2003,PL,Planes,2169.9,,,,,,,,
43,66.19,11,2003,PL,Planes,2846.17,,,,,,,,
29,69.6,1,2004,PL,Planes,2018.4,,,,,,,,
48,56.64,2,2004,PL,Planes,2718.72,,,,,,,,
33,60.05,4,2004,PL,Planes,1981.65,,,,,,,,
40,75.06,5,2004,PL,Planes,3002.4,,,,,,,,
48,61.42,6,2004,PL,Planes,2948.16,,,,,,,,
41,81.89,7,2004,PL,Planes,3357.49,,,,,,,,
21,55.96,8,2004,PL,Planes,1175.16,,,,,,,,
32,71.65,9,2004,PL,Planes,2292.8,,,,,,,,
43,76.43,10,2004,PL,Planes,3286.49,,,,,,,,
30,77.79,11,2004,PL,Planes,2333.7,,,,,,,,
35,76.43,11,2004,PL,Planes,2675.05,,,,,,,,
45,96.92,11,2004,PL,Planes,4361.4,,,,,,,,
34,59.37,12,2004,PL,Planes,2018.58,,,,,,,,
26,100,12,2004,PL,Planes,2600,,,,,,,,
39,73,1,2005,PL,Planes,2847,,,,,,,,
41,73.32,3,2005,PL,Planes,3006.12,,,,,,,,
41,68.24,3,2005,PL,Planes,2797.84,,,,,,,,
64,60.05,4,2005,PL,Planes,3843.2,,,,,,,,
18,75.06,5,2005,PL,Planes,1351.08,,,,,,,,
26,63.76,2,2003,PL,Planes,1657.76,,,,,,,,
29,85.49,4,2003,PL,Planes,2479.21,,,,,,,,
46,77.52,6,2003,PL,Planes,3565.92,,,,,,,,
33,84.77,8,2003,PL,Planes,2797.41,,,,,,,,
48,78.25,10,2003,PL,Planes,3756,,,,,,,,
40,71,1,2004,PL,Planes,2840,,,,,,,,
23,74.62,2,2004,PL,Planes,1716.26,,,,,,,,
40,81.14,4,2004,PL,Planes,3245.6,,,,,,,,
37,74.62,5,2004,PL,Planes,2760.94,,,,,,,,
24,75.35,6,2004,PL,Planes,1808.4,,,,,,,,
27,62.31,7,2004,PL,Planes,1682.37,,,,,,,,
21,71,8,2004,PL,Planes,1491,,,,,,,,
23,72.45,9,2004,PL,Planes,1666.35,,,,,,,,
44,83.32,10,2004,PL,Planes,3666.08,,,,,,,,
35,83.32,11,2004,PL,Planes,2916.2,,,,,,,,
43,60.86,11,2004,PL,Planes,2616.98,,,,,,,,
40,84.77,11,2004,PL,Planes,3390.8,,,,,,,,
35,89.9,12,2004,PL,Planes,3146.5,,,,,,,,
25,62.46,12,2004,PL,Planes,1561.5,,,,,,,,
43,100,2,2005,PL,Planes,4300,,,,,,,,
50,63.34,3,2005,PL,Planes,3167,,,,,,,,
45,78.25,3,2005,PL,Planes,3521.25,,,,,,,,
52,81.14,4,2005,PL,Planes,4219.28,,,,,,,,
48,74.62,5,2005,PL,Planes,3581.76,,,,,,,,
31,100,2,2003,PL,Planes,3100,,,,,,,,
47,82.21,4,2003,PL,Planes,3863.87,,,,,,,,
24,77.64,6,2003,PL,Planes,1863.36,,,,,,,,
36,100,8,2003,PL,Planes,3600,,,,,,,,
48,100,10,2003,PL,Planes,4800,,,,,,,,
28,98.65,10,2003,PL,Planes,2762.2,,,,,,,,
48,83.12,12,2003,PL,Planes,3989.76,,,,,,,,
21,78.55,1,2004,PL,Planes,1649.55,,,,,,,,
25,100,2,2004,PL,Planes,2500,,,,,,,,
25,100,4,2004,PL,Planes,2500,,,,,,,,
31,91.34,5,2004,PL,Planes,2831.54,,,,,,,,
40,84.03,6,2004,PL,Planes,3361.2,,,,,,,,
32,89.51,7,2004,PL,Planes,2864.32,,,,,,,,
24,83.12,8,2004,PL,Planes,1994.88,,,,,,,,
42,100,9,2004,PL,Planes,4200,,,,,,,,
21,100,10,2004,PL,Planes,2100,,,,,,,,
34,82.21,11,2004,PL,Planes,2795.14,,,,,,,,
27,100,11,2004,PL,Planes,2700,,,,,,,,
30,88.6,11,2004,PL,Planes,2658,,,,,,,,
39,100,12,2004,PL,Planes,3900,,,,,,,,
20,60.54,12,2004,PL,Planes,1210.8,,,,,,,,
37,81.87,2,2005,PL,Planes,3029.19,,,,,,,,
46,100,3,2005,PL,Planes,4600,,,,,,,,
47,87.69,3,2005,PL,Planes,4121.43,,,,,,,,
11,100,4,2005,PL,Planes,1100,,,,,,,,
23,91.34,5,2005,PL,Planes,2100.82,,,,,,,,
34,100,2,2003,PL,Planes,3400,,,,,,,,
24,100,4,2003,PL,Planes,2400,,,,,,,,
40,100,6,2003,PL,Planes,4000,,,,,,,,
26,82.77,8,2003,PL,Planes,2152.02,,,,,,,,
20,100,10,2003,PL,Planes,2000,,,,,,,,
31,100,10,2003,PL,Planes,3100,,,,,,,,
22,87.75,11,2003,PL,Planes,1930.5,,,,,,,,
42,100,11,2003,PL,Planes,4200,,,,,,,,
26,99.72,1,2004,PL,Planes,2592.72,,,,,,,,
37,87.75,2,2004,PL,Planes,3246.75,,,,,,,,
38,88.75,4,2004,PL,Planes,3372.5,,,,,,,,
35,100,5,2004,PL,Planes,3500,,,,,,,,
33,90.75,6,2004,PL,Planes,2994.75,,,,,,,,
39,100,7,2004,PL,Planes,3900,,,,,,,,
45,100,8,2004,PL,Planes,4500,,,,,,,,
24,100,9,2004,PL,Planes,2400,,,,,,,,
35,88.75,10,2004,PL,Planes,3106.25,,,,,,,,
23,100,11,2004,PL,Planes,2300,,,,,,,,
37,100,11,2004,PL,Planes,3700,,,,,,,,
55,87.75,11,2004,PL,Planes,4826.25,,,,,,,,
49,100,12,2004,PL,Planes,4900,,,,,,,,
26,100,12,2004,PL,Planes,2600,,,,,,,,
33,100,2,2005,PL,Planes,3300,,,,,,,,
37,83.84,3,2005,PL,Planes,3102.08,,,,,,,,
22,86.76,3,2005,PL,Planes,1908.72,,,,,,,,
85,88.75,4,2005,PL,Planes,7543.75,,,,,,,,
22,100,5,2005,PL,Planes,2200,,,,,,,,
32,100,2,2003,PL,Planes,3200,,,,,,,,
24,100,4,2003,PL,Planes,2400,,,,,,,,
27,99.67,6,2003,PL,Planes,2691.09,,,,,,,,
20,100,8,2003,PL,Planes,2000,,,,,,,,
36,100,10,2003,PL,Planes,3600,,,,,,,,
29,100,11,2003,PL,Planes,2900,,,,,,,,
25,100,1,2004,PL,Planes,2500,,,,,,,,
29,100,2,2004,PL,Planes,2900,,,,,,,,
25,96.11,4,2004,PL,Planes,2402.75,,,,,,,,
44,100,5,2004,PL,Planes,4400,,,,,,,,
47,100,6,2004,PL,Planes,4700,,,,,,,,
48,100,7,2004,PL,Planes,4800,,,,,,,,
45,100,8,2004,PL,Planes,4500,,,,,,,,
35,100,9,2004,PL,Planes,3500,,,,,,,,
31,100,10,2004,PL,Planes,3100,,,,,,,,
50,100,11,2004,PL,Planes,5000,,,,,,,,
33,100,11,2004,PL,Planes,3300,,,,,,,,
29,100,11,2004,PL,Planes,2900,,,,,,,,
48,68.8,12,2004,PL,Planes,3302.4,,,,,,,,
44,72.42,12,2004,PL,Planes,3186.48,,,,,,,,
25,66.73,2,2005,PL,Planes,1668.25,,,,,,,,
50,100,3,2005,PL,Planes,5000,,,,,,,,
23,100,3,2005,PL,Planes,2300,,,,,,,,
21,96.11,4,2005,PL,Planes,2018.31,,,,,,,,
41,100,5,2005,PL,Planes,4100,,,,,,,,
44,74.4,2,2003,PL,Planes,3273.6,,,,,,,,
43,76,4,2003,PL,Planes,3268,,,,,,,,
28,96,8,2003,PL,Planes,2688,,,,,,,,
43,86.4,10,2003,PL,Planes,3715.2,,,,,,,,
48,96,10,2003,PL,Planes,4608,,,,,,,,
38,82.4,12,2003,PL,Planes,3131.2,,,,,,,,
31,86.4,1,2004,PL,Planes,2678.4,,,,,,,,
26,67.2,2,2004,PL,Planes,1747.2,,,,,,,,
32,92,4,2004,PL,Planes,2944,,,,,,,,
44,67.2,5,2004,PL,Planes,2956.8,,,,,,,,
27,76,6,2004,PL,Planes,2052,,,,,,,,
43,73.6,7,2004,PL,Planes,3164.8,,,,,,,,
25,69.6,8,2004,PL,Planes,1740,,,,,,,,
22,80.8,9,2004,PL,Planes,1777.6,,,,,,,,
21,87.2,10,2004,PL,Planes,1831.2,,,,,,,,
48,75.2,11,2004,PL,Planes,3609.6,,,,,,,,
33,64,11,2004,PL,Planes,2112,,,,,,,,
34,100,11,2004,PL,Planes,3400,,,,,,,,
43,81.95,12,2004,PL,Planes,3523.85,,,,,,,,
44,100,12,2004,PL,Planes,4400,,,,,,,,
44,100,2,2005,PL,Planes,4400,,,,,,,,
32,94.34,3,2005,PL,Planes,3018.88,,,,,,,,
29,65.6,3,2005,PL,Planes,1902.4,,,,,,,,
77,92,4,2005,PL,Planes,7084,,,,,,,,
39,67.2,5,2005,PL,Planes,2620.8,,,,,,,,
48,61.44,2,2003,PL,Planes,2949.12,,,,,,,,
26,59.22,4,2003,PL,Planes,1539.72,,,,,,,,
26,85.13,6,2003,PL,Planes,2213.38,,,,,,,,
34,85.87,8,2003,PL,Planes,2919.58,,,,,,,,
44,85.87,10,2003,PL,Planes,3778.28,,,,,,,,
39,82.91,10,2003,PL,Planes,3233.49,,,,,,,,
45,76.25,11,2003,PL,Planes,3431.25,,,,,,,,
40,63.67,11,2003,PL,Planes,2546.8,,,,,,,,
42,70.33,1,2004,PL,Planes,2953.86,,,,,,,,
43,74.03,2,2004,PL,Planes,3183.29,,,,,,,,
34,72.55,4,2004,PL,Planes,2466.7,,,,,,,,
38,62.19,5,2004,PL,Planes,2363.22,,,,,,,,
35,71.07,6,2004,PL,Planes,2487.45,,,,,,,,
31,72.55,7,2004,PL,Planes,2249.05,,,,,,,,
32,64.41,8,2004,PL,Planes,2061.12,,,,,,,,
47,86.62,9,2004,PL,Planes,4071.14,,,,,,,,
39,68.11,10,2004,PL,Planes,2656.29,,,,,,,,
44,62.19,11,2004,PL,Planes,2736.36,,,,,,,,
39,85.87,11,2004,PL,Planes,3348.93,,,,,,,,
50,57.86,11,2004,PL,Planes,2893,,,,,,,,
22,75.51,12,2004,PL,Planes,1661.22,,,,,,,,
35,100,12,2004,PL,Planes,3500,,,,,,,,
45,55.62,1,2005,PL,Planes,2502.9,,,,,,,,
44,86.4,3,2005,PL,Planes,3801.6,,,,,,,,
36,87.36,3,2005,PL,Planes,3144.96,,,,,,,,
28,72.55,4,2005,PL,Planes,2031.4,,,,,,,,
43,62.19,5,2005,PL,Planes,2674.17,,,,,,,,
48,52.64,2,2003,PL,Planes,2526.72,,,,,,,,
28,48.17,4,2003,PL,Planes,1348.76,,,,,,,,
21,41.71,6,2003,PL,Planes,875.91,,,,,,,,
37,50.65,8,2003,PL,Planes,1874.05,,,,,,,,
34,49.16,10,2003,PL,Planes,1671.44,,,,,,,,
40,41.71,10,2003,PL,Planes,1668.4,,,,,,,,
45,51.15,11,2003,PL,Planes,2301.75,,,,,,,,
28,52.14,11,2003,PL,Planes,1459.92,,,,,,,,
29,41.71,11,2003,PL,Planes,1209.59,,,,,,,,
48,44.69,1,2004,PL,Planes,2145.12,,,,,,,,
31,45.69,2,2004,PL,Planes,1416.39,,,,,,,,
32,57.61,5,2004,PL,Planes,1843.52,,,,,,,,
21,57.11,6,2004,PL,Planes,1199.31,,,,,,,,
32,58.6,7,2004,PL,Planes,1875.2,,,,,,,,
43,57.61,8,2004,PL,Planes,2477.23,,,,,,,,
21,45.19,9,2004,PL,Planes,948.99,,,,,,,,
34,53.63,10,2004,PL,Planes,1823.42,,,,,,,,
34,43.7,11,2004,PL,Planes,1485.8,,,,,,,,
44,86.13,11,2004,PL,Planes,3789.72,,,,,,,,
27,76.31,11,2004,PL,Planes,2060.37,,,,,,,,
49,52.64,12,2004,PL,Planes,2579.36,,,,,,,,
23,95.2,12,2004,PL,Planes,2189.6,,,,,,,,
25,64.97,1,2005,PL,Planes,1624.25,,,,,,,,
50,87.15,3,2005,PL,Planes,4357.5,,,,,,,,
34,40.22,3,2005,PL,Planes,1367.48,,,,,,,,
20,56.12,4,2005,PL,Planes,1122.4,,,,,,,,
42,57.61,5,2005,PL,Planes,2419.62,,,,,,,,
41,83.44,2,2003,SH,Ships,3421.04,,,,,,,,
21,89.46,4,2003,SH,Ships,1878.66,,,,,,,,
40,96.34,6,2003,SH,Ships,3853.6,,,,,,,,
46,74.84,8,2003,SH,Ships,3442.64,,,,,,,,
44,79.14,10,2003,SH,Ships,3482.16,,,,,,,,
46,73.12,10,2003,SH,Ships,3363.52,,,,,,,,
41,81.72,11,2003,SH,Ships,3350.52,,,,,,,,
32,89.46,11,2003,SH,Ships,2862.72,,,,,,,,
46,87.74,11,2003,SH,Ships,4036.04,,,,,,,,
28,100,1,2004,SH,Ships,2800,,,,,,,,
49,94.62,2,2004,SH,Ships,4636.38,,,,,,,,
21,73.98,5,2004,SH,Ships,1553.58,,,,,,,,
32,84.3,6,2004,SH,Ships,2697.6,,,,,,,,
34,98.06,7,2004,SH,Ships,3334.04,,,,,,,,
21,98.06,8,2004,SH,Ships,2059.26,,,,,,,,
21,96.34,9,2004,SH,Ships,2023.14,,,,,,,,
31,83.44,10,2004,SH,Ships,2586.64,,,,,,,,
21,94.62,11,2004,SH,Ships,1987.02,,,,,,,,
25,45.86,11,2004,SH,Ships,1146.5,,,,,,,,
28,82.58,11,2004,SH,Ships,2312.24,,,,,,,,
43,64.97,12,2004,SH,Ships,2793.71,,,,,,,,
22,86.74,1,2005,SH,Ships,1908.28,,,,,,,,
37,93.01,3,2005,SH,Ships,3441.37,,,,,,,,
28,72.26,3,2005,SH,Ships,2023.28,,,,,,,,
30,74.84,4,2005,SH,Ships,2245.2,,,,,,,,
44,73.98,5,2005,SH,Ships,3255.12,,,,,,,,
43,100,2,2003,SH,Ships,4300,,,,,,,,
41,100,4,2003,SH,Ships,4100,,,,,,,,
45,100,6,2003,SH,Ships,4500,,,,,,,,
33,100,8,2003,SH,Ships,3300,,,,,,,,
40,100,9,2003,SH,Ships,4000,,,,,,,,
33,100,10,2003,SH,Ships,3300,,,,,,,,
50,100,11,2003,SH,Ships,5000,,,,,,,,
30,100,11,2003,SH,Ships,3000,,,,,,,,
41,100,11,2003,SH,Ships,4100,,,,,,,,
35,100,1,2004,SH,Ships,3500,,,,,,,,
49,100,2,2004,SH,Ships,4900,,,,,,,,
46,100,3,2004,SH,Ships,4600,,,,,,,,
48,100,5,2004,SH,Ships,4800,,,,,,,,
36,100,6,2004,SH,Ships,3600,,,,,,,,
22,100,7,2004,SH,Ships,2200,,,,,,,,
42,100,8,2004,SH,Ships,4200,,,,,,,,
21,100,9,2004,SH,Ships,2100,,,,,,,,
29,100,10,2004,SH,Ships,2900,,,,,,,,
35,100,10,2004,SH,Ships,3500,,,,,,,,
41,100,11,2004,SH,Ships,4100,,,,,,,,
29,71.97,11,2004,SH,Ships,2087.13,,,,,,,,
34,50.33,12,2004,SH,Ships,1711.22,,,,,,,,
37,100,1,2005,SH,Ships,3700,,,,,,,,
28,80.54,2,2005,SH,Ships,2255.12,,,,,,,,
49,100,3,2005,SH,Ships,4900,,,,,,,,
23,100,5,2005,SH,Ships,2300,,,,,,,,
41,70.67,2,2003,SH,Ships,2897.47,,,,,,,,
25,76.67,4,2003,SH,Ships,1916.75,,,,,,,,
31,60,6,2003,SH,Ships,1860,,,,,,,,
41,64,8,2003,SH,Ships,2624,,,,,,,,
43,64.67,9,2003,SH,Ships,2780.81,,,,,,,,
43,75.34,10,2003,SH,Ships,3239.62,,,,,,,,
24,76,11,2003,SH,Ships,1824,,,,,,,,
21,54,11,2003,SH,Ships,1134,,,,,,,,
23,64.67,11,2003,SH,Ships,1487.41,,,,,,,,
38,74.67,1,2004,SH,Ships,2837.46,,,,,,,,
31,62.67,2,2004,SH,Ships,1942.77,,,,,,,,
36,70.67,3,2004,SH,Ships,2544.12,,,,,,,,
36,71.34,5,2004,SH,Ships,2568.24,,,,,,,,
34,62,6,2004,SH,Ships,2108,,,,,,,,
21,65.34,7,2004,SH,Ships,1372.14,,,,,,,,
45,78.67,8,2004,SH,Ships,3540.15,,,,,,,,
26,75.34,9,2004,SH,Ships,1958.84,,,,,,,,
50,54,10,2004,SH,Ships,2700,,,,,,,,
41,62,10,2004,SH,Ships,2542,,,,,,,,
39,60,11,2004,SH,Ships,2340,,,,,,,,
22,100,11,2004,SH,Ships,2200,,,,,,,,
46,76.67,12,2004,SH,Ships,3526.82,,,,,,,,
44,100,1,2005,SH,Ships,4400,,,,,,,,
25,77.34,2,2005,SH,Ships,1933.5,,,,,,,,
39,66.67,3,2005,SH,Ships,2600.13,,,,,,,,
37,71.34,5,2005,SH,Ships,2639.58,,,,,,,,
29,70.15,2,2003,SH,Ships,2034.35,,,,,,,,
38,79.68,4,2003,SH,Ships,3027.84,,,,,,,,
32,97,6,2003,SH,Ships,3104,,,,,,,,
43,84.01,8,2003,SH,Ships,3612.43,,,,,,,,
